Raid,Server,Union Rank,Union Name,Union ID,Step Number,Step Name,Weakness,Union Hit Order,UTC,Raid Lv,Team Lv,Player Name,Player ID,Team 1 Name,Team 1 LB,Team 2 Name,Team 2 LB,Team 3 Name,Team 3 LB,Team 4 Name,Team 4 LB,Team 5 Name,Team 5 LB,Team (Name+LB),Damage,Kill Hit
40,JP,1,OMEN,6793,5,Alteisen,Electric,1,05-16 02:41,3,1081,らいあん,2586764,Anis: Sparkling Summer,LB11,Maiden: Ice Rose,LB11,Neon: Vision Eye,LB11,Ade: Agent Bunny,LB11,Moran,LB11,"Anis: Sparkling Summer LB11, Maiden: Ice Rose LB11, Neon: Vision Eye LB11, Ade: Agent Bunny LB11, Moran LB11",76410292399,Yes
40,JP,1,OMEN,6793,5,Alteisen,Electric,2,05-16 02:38,3,1066,KURU,24424161,Isabel,LB11,Anis: Star,LB10,Arcana,LB10,Crown,LB11,Cinderella,LB11,"Isabel LB11, Anis: Star LB10, Arcana LB10, Crown LB11, Cinderella LB11",131473560116,No
40,JP,1,OMEN,6793,5,Alteisen,Electric,3,05-16 02:35,3,971,KEIN,1903755,Moran,LB11,Anis: Sparkling Summer,LB11,Ade: Agent Bunny,LB11,Neon: Vision Eye,LB07,Maiden: Ice Rose,LB04,"Moran LB11, Anis: Sparkling Summer LB11, Ade: Agent Bunny LB11, Neon: Vision Eye LB07, Maiden: Ice Rose LB04",66843413954,No
40,JP,1,OMEN,6793,5,Alteisen,Electric,4,05-16 02:33,3,1044,YURINAS,560065,Neon: Vision Eye,LB04,Anis: Sparkling Summer,LB11,Maiden: Ice Rose,LB04,Moran,LB08,Ade: Agent Bunny,LB08,"Neon: Vision Eye LB04, Anis: Sparkling Summer LB11, Maiden: Ice Rose LB04, Moran LB08, Ade: Agent Bunny LB08",74503635031,No
40,JP,1,OMEN,6793,5,Alteisen,Electric,5,05-16 02:09,2,1001,NA,22800987,Isabel,LB11,Anis: Star,LB10,Arcana,LB11,Crown,LB11,Cinderella,LB11,"Isabel LB11, Anis: Star LB10, Arcana LB11, Crown LB11, Cinderella LB11",116308309510,Yes
40,JP,1,OMEN,6793,5,Alteisen,Electric,6,05-15 22:32,2,924,ふらんべるく,670031,Neon: Vision Eye,LB01,Anis: Sparkling Summer,LB11,Anis: Star,LB06,Maiden: Ice Rose,LB04,Crown,LB11,"Neon: Vision Eye LB01, Anis: Sparkling Summer LB11, Anis: Star LB06, Maiden: Ice Rose LB04, Crown LB11",74809103637,No
40,JP,1,OMEN,6793,5,Alteisen,Electric,7,05-15 21:35,2,841,みや,5216509,Mast: Romantic Maid,LB11,Neon: Vision Eye,LB02,Little Mermaid,LB11,Anchor: Innocent Maid,LB11,Liberalio,LB09,"Mast: Romantic Maid LB11, Neon: Vision Eye LB02, Little Mermaid LB11, Anchor: Innocent Maid LB11, Liberalio LB09",35145307253,No
40,JP,1,OMEN,6793,5,Alteisen,Electric,8,05-15 21:24,1,1076,リン,57157319,Isabel,LB11,Cinderella,LB11,Arcana,LB11,Ade: Agent Bunny,LB11,Moran,LB11,"Isabel LB11, Cinderella LB11, Arcana LB11, Ade: Agent Bunny LB11, Moran LB11",68786190503,Yes
40,JP,1,OMEN,6793,5,Alteisen,Electric,9,05-15 21:09,1,922,クロエ,24157613,Anis: Star,LB11,Neon: Vision Eye,LB08,Anis: Sparkling Summer,LB05,Crown,LB11,Maiden: Ice Rose,LB11,"Anis: Star LB11, Neon: Vision Eye LB08, Anis: Sparkling Summer LB05, Crown LB11, Maiden: Ice Rose LB11",82055623097,No
40,JP,2,吉伊卡哇,120,5,Alteisen,Electric,1,05-16 12:39,3,809,永远的古魔法,46881,Moran,LB11,Anis: Sparkling Summer,LB11,Neon: Vision Eye,LB06,Ade: Agent Bunny,LB03,Maiden: Ice Rose,LB05,"Moran LB11, Anis: Sparkling Summer LB11, Neon: Vision Eye LB06, Ade: Agent Bunny LB03, Maiden: Ice Rose LB05",41768017982,Yes
