1,13500,600
2,14175,630
3,14850,660
4,15525,690
5,16200,720
6,16875,750
7,17550,780
8,18225,810
9,18900,840
10,19575,870
11,20925,930
12,21600,960
13,22275,990
14,22950,1020
15,23625,1050
16,24300,1080
17,24975,1110
18,25650,1140
19,26325,1170
20,27000,1200
21,28350,1260
22,29025,1290
23,29700,1320
24,30375,1350
25,31050,1380
26,31725,1410
27,32400,1440
28,33075,1470
29,33750,1500
30,34425,1530
31,35100,1560
32,35775,1590
33,36450,1620
34,37125,1650
35,37800,1680
36,38475,1710
37,39150,1740
38,39825,1770
39,40500,1800
40,41175,1830
41,43234,1922
42,44584,1982
43,45934,2042
44,47284,2102
45,48634,2162
46,49984,2222
47,51334,2282
48,52684,2342
49,54034,2402
50,55384,2462
51,56734,2522
52,58084,2582
53,59434,2642
54,60784,2702
55,62134,2762
56,63484,2822
57,64834,2882
58,66184,2942
59,67534,3002
60,68884,3062
61,72328,3215
62,73678,3275
63,75028,3335
64,76378,3395
65,77728,3455
66,79078,3515
67,80428,3575
68,81778,3635
69,83128,3695
70,84478,3755
71,85828,3815
72,87178,3875
73,88528,3935
74,89878,3995
75,91228,4055
76,92578,4115
77,93928,4175
78,95278,4235
79,96628,4295
80,97978,4355
81,102877,4572
82,104902,4662
83,106927,4752
84,108952,4842
85,110977,4932
86,113002,5022
87,115027,5112
88,117052,5202
89,119077,5292
90,121102,5382
91,123127,5472
92,125152,5562
93,127177,5652
94,129202,5742
95,131227,5832
96,133252,5922
97,135277,6012
98,137302,6102
99,139327,6192
100,141352,6282
101,148419,6596
102,150444,6686
103,152469,6776
104,154494,6866
105,156519,6956
106,158544,7046
107,160569,7136
108,162594,7226
109,164619,7316
110,166644,7406
111,168669,7496
112,170694,7586
113,172719,7676
114,174744,7766
115,176769,7856
116,178794,7946
117,180819,8036
118,182844,8126
119,184869,8216
120,186894,8306
121,196239,8722
122,198939,8842
123,201639,8962
124,204339,9082
125,207039,9202
126,209739,9322
127,212439,9442
128,215139,9562
129,217839,9682
130,220539,9802
131,223239,9922
132,225939,10042
133,228639,10162
134,231339,10282
135,234039,10402
136,236739,10522
137,239439,10642
138,242139,10762
139,244839,10882
140,247539,11002
141,259916,11552
142,262616,11672
143,265316,11792
144,268016,11912
145,270716,12032
146,273416,12152
147,276116,12272
148,278816,12392
149,281516,12512
150,284216,12632
151,286916,12752
152,289616,12872
153,292316,12992
154,295016,13112
155,297716,13232
156,300416,13352
157,303116,13472
158,305816,13592
159,308516,13712
160,311216,13832
161,326777,14523
162,330152,14673
163,333527,14823
164,336902,14973
165,340277,15123
166,343652,15273
167,347027,15423
168,350402,15573
169,353777,15723
170,357152,15873
171,360527,16023
172,363902,16173
173,367277,16323
174,370652,16473
175,374027,16623
176,377402,16773
177,380777,16923
178,384152,17073
179,387527,17223
180,390902,17373
181,410447,18242
182,413822,18392
183,417197,18542
184,420572,18692
185,423947,18842
186,427322,18992
187,430697,19142
188,434072,19292
189,437447,19442
190,440822,19592
191,444197,19742
192,447572,19892
193,450947,20042
194,454322,20192
195,457697,20342
196,461072,20492
197,464447,20642
198,467822,20792
199,471197,20942
200,474572,21092
201,498301,22147
202,502351,22327
203,506401,22507
204,510451,22687
205,514501,22867
206,518551,23047
207,522601,23227
208,526651,23407
209,530701,23587
210,534751,23767
211,538801,23947
212,542851,24127
213,546901,24307
214,550951,24487
215,555001,24667
216,559051,24847
217,563101,25027
218,567151,25207
219,571201,25387
220,575251,25567
221,604013,26845
222,608063,27025
223,612113,27205
224,616163,27385
225,620213,27565
226,624263,27745
227,628313,27925
228,632363,28105
229,636413,28285
230,640463,28465
231,644513,28645
232,648563,28825
233,652613,29005
234,656663,29185
235,660713,29365
236,664763,29545
237,668813,29725
238,672863,29905
239,676913,30085
240,680963,30265
241,715011,31778
242,719736,31988
243,724461,32198
244,729186,32408
245,733911,32618
246,738636,32828
247,743361,33038
248,748086,33248
249,752811,33458
250,757536,33668
251,762261,33878
252,766986,34088
253,771711,34298
254,776436,34508
255,781161,34718
256,785886,34928
257,790611,35138
258,795336,35348
259,800061,35558
260,804786,35768
261,845026,37557
262,849751,37767
263,854476,37977
264,859201,38187
265,863926,38397
266,868651,38607
267,873376,38817
268,878101,39027
269,882826,39237
270,887551,39447
271,892276,39657
272,897001,39867
273,901726,40077
274,906451,40287
275,911176,40497
276,915901,40707
277,920626,40917
278,925351,41127
279,930076,41337
280,934801,41547
281,981541,43624
282,986941,43864
283,992341,44104
284,997741,44344
285,1003141,44584
286,1008541,44824
287,1013941,45064
288,1019341,45304
289,1024741,45544
290,1030141,45784
291,1035541,46024
292,1040941,46264
293,1046341,46504
294,1051741,46744
295,1057141,46984
296,1062541,47224
297,1067941,47464
298,1073341,47704
299,1078741,47944
300,1084141,48184
301,1138348,50593
302,1143748,50833
303,1149148,51073
304,1154548,51313
305,1159948,51553
306,1165348,51793
307,1170748,52033
308,1176148,52273
309,1181548,52513
310,1186948,52753
311,1192348,52993
312,1197748,53233
313,1203148,53473
314,1208548,53713
315,1213948,53953
316,1219348,54193
317,1224748,54433
318,1230148,54673
319,1235548,54913
320,1240948,55153
321,1302995,57911
322,1309070,58181
323,1315145,58451
324,1321220,58721
325,1327295,58991
326,1333370,59261
327,1339445,59531
328,1345520,59801
329,1351595,60071
330,1357670,60341
331,1363745,60611
332,1369820,60881
333,1375895,61151
334,1381970,61421
335,1388045,61691
336,1394120,61961
337,1400195,62231
338,1406270,62501
339,1412345,62771
340,1418420,63041
341,1489341,66193
342,1495416,66463
343,1501491,66733
344,1507566,67003
345,1513641,67273
346,1519716,67543
347,1525791,67813
348,1531866,68083
349,1537941,68353
350,1544016,68623
351,1550091,68893
352,1556166,69163
353,1562241,69433
354,1568316,69703
355,1574391,69973
356,1580466,70243
357,1586541,70513
358,1592616,70783
359,1598691,71053
360,1604766,71323
361,1685004,74889
362,1691754,75189
363,1698504,75489
364,1705254,75789
365,1712004,76089
366,1718754,76389
367,1725504,76689
368,1732254,76989
369,1739004,77289
370,1745754,77589
371,1752504,77889
372,1759254,78189
373,1766004,78489
374,1772754,78789
375,1779504,79089
376,1786254,79389
377,1793004,79689
378,1799754,79989
379,1806504,80289
380,1813254,80589
381,1903917,84619
382,1910667,84919
383,1917417,85219
384,1924167,85519
385,1930917,85819
386,1937667,86119
387,1944417,86419
388,1951167,86719
389,1957917,87019
390,1964667,87319
391,1971417,87619
392,1978167,87919
393,1984917,88219
394,1991667,88519
395,1998417,88819
396,2005167,89119
397,2011917,89419
398,2018667,89719
399,2025417,90019
400,2032167,90319
401,2133775,94834
402,2141200,95164
403,2148625,95494
404,2156050,95824
405,2163475,96154
406,2170900,96484
407,2178325,96814
408,2185750,97144
409,2193175,97474
410,2200600,97804
411,2208025,98134
412,2215450,98464
413,2222875,98794
414,2230300,99124
415,2237725,99454
416,2245150,99784
417,2252575,100114
418,2260000,100444
419,2267425,100774
420,2274850,101104
421,2388593,106160
422,2396018,106490
423,2403443,106820
424,2410868,107150
425,2418293,107480
426,2425718,107810
427,2433143,108140
428,2440568,108470
429,2447993,108800
430,2455418,109130
431,2462843,109460
432,2470268,109790
433,2477693,110120
434,2485118,110450
435,2492543,110780
436,2499968,111110
437,2507393,111440
438,2514818,111770
439,2522243,112100
440,2529668,112430
441,2656151,118051
442,2664251,118411
443,2672351,118771
444,2680451,119131
445,2688551,119491
446,2696651,119851
447,2704751,120211
448,2712851,120571
449,2720951,120931
450,2729051,121291
451,2737151,121651
452,2745251,122011
453,2753351,122371
454,2761451,122731
455,2769551,123091
456,2777651,123451
457,2785751,123811
458,2793851,124171
459,2801951,124531
460,2810051,124891
461,2950554,131136
462,2958654,131496
463,2966754,131856
464,2974854,132216
465,2982954,132576
466,2991054,132936
467,2999154,133296
468,3007254,133656
469,3015354,134016
470,3023454,134376
471,3031554,134736
472,3039654,135096
473,3047754,135456
474,3055854,135816
475,3063954,136176
476,3072054,136536
477,3080154,136896
478,3088254,137256
479,3096354,137616
480,3104454,137976
481,3259677,144875
482,3268452,145265
483,3277227,145655
484,3286002,146045
485,3294777,146435
486,3303552,146825
487,3312327,147215
488,3321102,147605
489,3329877,147995
490,3338652,148385
491,3347427,148775
492,3356202,149165
493,3364977,149555
494,3373752,149945
495,3382527,150335
496,3391302,150725
497,3400077,151115
498,3408852,151505
499,3417627,151895
500,3426402,152285
501,3597722,159899
502,3606497,160289
503,3615272,160679
504,3624047,161069
505,3632822,161459
506,3641597,161849
507,3650372,162239
508,3659147,162629
509,3667922,163019
510,3676697,163409
511,3685472,163799
512,3694247,164189
513,3703022,164579
514,3711797,164969
515,3720572,165359
516,3729347,165749
517,3738122,166139
518,3746897,166529
519,3755672,166919
520,3764447,167309
521,3952669,175674
522,3962119,176094
523,3971569,176514
524,3981019,176934
525,3990469,177354
526,3999919,177774
527,4009369,178194
528,4018819,178614
529,4028269,179034
530,4037719,179454
531,4047169,179874
532,4056619,180294
533,4066069,180714
534,4075519,181134
535,4084969,181554
536,4094419,181974
537,4103869,182394
538,4113319,182814
539,4122769,183234
540,4132219,183654
541,4338830,192837
542,4348280,193257
543,4357730,193677
544,4367180,194097
545,4376630,194517
546,4386080,194937
547,4395530,195357
548,4404980,195777
549,4414430,196197
550,4423880,196617
551,4433330,197037
552,4442780,197457
553,4452230,197877
554,4461680,198297
555,4471130,198717
556,4480580,199137
557,4490030,199557
558,4499480,199977
559,4508930,200397
560,4518380,200817
561,4744299,210858
562,4754424,211308
563,4764549,211758
564,4774674,212208
565,4784799,212658
566,4794924,213108
567,4805049,213558
568,4815174,214008
569,4825299,214458
570,4835424,214908
571,4845549,215358
572,4855674,215808
573,4865799,216258
574,4875924,216708
575,4886049,217158
576,4896174,217608
577,4906299,218058
578,4916424,218508
579,4926549,218958
580,4936674,219408
581,5183508,230378
582,5193633,230828
583,5203758,231278
584,5213883,231728
585,5224008,232178
586,5234133,232628
587,5244258,233078
588,5254383,233528
589,5264508,233978
590,5274633,234428
591,5284758,234878
592,5294883,235328
593,5305008,235778
594,5315133,236228
595,5325258,236678
596,5335383,237128
597,5345508,237578
598,5355633,238028
599,5365758,238478
600,5375883,238928
601,5644677,250875
602,5655477,251355
603,5666277,251835
604,5677077,252315
605,5687877,252795
606,5698677,253275
607,5709477,253755
608,5720277,254235
609,5731077,254715
610,5741877,255195
611,5752677,255675
612,5763477,256155
613,5774277,256635
614,5785077,257115
615,5795877,257595
616,5806677,258075
617,5817477,258555
618,5828277,259035
619,5839077,259515
620,5849877,259995
621,6142371,272994
622,6153171,273474
623,6163971,273954
624,6174771,274434
625,6185571,274914
626,6196371,275394
627,6207171,275874
628,6217971,276354
629,6228771,276834
630,6239571,277314
631,6250371,277794
632,6261171,278274
633,6271971,278754
634,6282771,279234
635,6293571,279714
636,6304371,280194
637,6315171,280674
638,6325971,281154
639,6336771,281634
640,6347571,282114
641,6664949,296220
642,6676424,296730
643,6687899,297240
644,6699374,297750
645,6710849,298260
646,6722324,298770
647,6733799,299280
648,6745274,299790
649,6756749,300300
650,6768224,300810
651,6779699,301320
652,6791174,301830
653,6802649,302340
654,6814124,302850
655,6825599,303360
656,6837074,303870
657,6848549,304380
658,6860024,304890
659,6871499,305400
660,6882974,305910
661,7227123,321205
662,7238598,321715
663,7250073,322225
664,7261548,322735
665,7273023,323245
666,7284498,323755
667,7295973,324265
668,7307448,324775
669,7318923,325285
670,7330398,325795
671,7341873,326305
672,7353348,326815
673,7364823,327325
674,7376298,327835
675,7387773,328345
676,7399248,328855
677,7410723,329365
678,7422198,329875
679,7433673,330385
680,7445148,330895
681,7817405,347440
682,7829555,347980
683,7841705,348520
684,7853855,349060
685,7866005,349600
686,7878155,350140
687,7890305,350680
688,7902455,351220
689,7914605,351760
690,7926755,352300
691,7938905,352840
692,7951055,353380
693,7963205,353920
694,7975355,354460
695,7987505,355000
696,7999655,355540
697,8011805,356080
698,8023955,356620
699,8036105,357160
700,8048255,357700
701,8450668,375585
702,8462818,376125
703,8474968,376665
704,8487118,377205
705,8499268,377745
706,8511418,378285
707,8523568,378825
708,8535718,379365
709,8547868,379905
710,8560018,380445
711,8572168,380985
712,8584318,381525
713,8596468,382065
714,8608618,382605
715,8620768,383145
716,8632918,383685
717,8645068,384225
718,8657218,384765
719,8669368,385305
720,8681518,385845
721,9115594,405138
722,9128419,405708
723,9141244,406278
724,9154069,406848
725,9166894,407418
726,9179719,407988
727,9192544,408558
728,9205369,409128
729,9218194,409698
730,9231019,410268
731,9243844,410838
732,9256669,411408
733,9269494,411978
734,9282319,412548
735,9295144,413118
736,9307969,413688
737,9320794,414258
738,9333619,414828
739,9346444,415398
740,9359269,415968
741,9827232,436766
742,9840057,437336
743,9852882,437906
744,9865707,438476
745,9878532,439046
746,9891357,439616
747,9904182,440186
748,9917007,440756
749,9929832,441326
750,9942657,441896
751,9955482,442466
752,9968307,443036
753,9981132,443606
754,9993957,444176
755,10006782,444746
756,10019607,445316
757,10032432,445886
758,10045257,446456
759,10058082,447026
760,10070907,447596
761,10574453,469976
762,10587953,470576
763,10601453,471176
764,10614953,471776
765,10628453,472376
766,10641953,472976
767,10655453,473576
768,10668953,474176
769,10682453,474776
770,10695953,475376
771,10709453,475976
772,10722953,476576
773,10736453,477176
774,10749953,477776
775,10763453,478376
776,10776953,478976
777,10790453,479576
778,10803953,480176
779,10817453,480776
780,10830953,481376
781,11372500,505444
782,11386000,506044
783,11399500,506644
784,11413000,507244
785,11426500,507844
786,11440000,508444
787,11453500,509044
788,11467000,509644
789,11480500,510244
790,11494000,510844
791,11507500,511444
792,11521000,512044
793,11534500,512644
794,11548000,513244
795,11561500,513844
796,11575000,514444
797,11588500,515044
798,11602000,515644
799,11615500,516244
800,11629000,516844
801,12210450,542687
802,12224625,543317
803,12238800,543947
804,12252975,544577
805,12267150,545207
806,12281325,545837
807,12295500,546467
808,12309675,547097
809,12323850,547727
810,12338025,548357
811,12352200,548987
812,12366375,549617
813,12380550,550247
814,12394725,550877
815,12408900,551507
816,12423075,552137
817,12437250,552767
818,12451425,553397
819,12465600,554027
820,12479775,554657
821,13103764,582390
822,13117939,583020
823,13132114,583650
824,13146289,584280
825,13160464,584910
826,13174639,585540
827,13188814,586170
828,13202989,586800
829,13217164,587430
830,13231339,588060
831,13245514,588690
832,13259689,589320
833,13273864,589950
834,13288039,590580
835,13302214,591210
836,13316389,591840
837,13330564,592470
838,13344739,593100
839,13358914,593730
840,13373089,594360
841,14041744,624077
842,14056594,624737
843,14071444,625397
844,14086294,626057
845,14101144,626717
846,14115994,627377
847,14130844,628037
848,14145694,628697
849,14160544,629357
850,14175394,630017
851,14190244,630677
852,14205094,631337
853,14219944,631997
854,14234794,632657
855,14249644,633317
856,14264494,633977
857,14279344,634637
858,14294194,635297
859,14309044,635957
860,14323894,636617
861,15040088,668448
862,15054938,669108
863,15069788,669768
864,15084638,670428
865,15099488,671088
866,15114338,671748
867,15129188,672408
868,15144038,673068
869,15158888,673728
870,15173738,674388
871,15188588,675048
872,15203438,675708
873,15218288,676368
874,15233138,677028
875,15247988,677688
876,15262838,678348
877,15277688,679008
878,15292538,679668
879,15307388,680328
880,15322238,680988
881,16088350,715038
