1,16500,400
2,17325,420
3,18150,440
4,18975,460
5,19800,480
6,20625,500
7,21450,520
8,22275,540
9,23100,560
10,23925,580
11,25575,620
12,26400,640
13,27225,660
14,28050,680
15,28875,700
16,29700,720
17,30525,740
18,31350,760
19,32175,780
20,33000,800
21,34650,840
22,35475,860
23,36300,880
24,37125,900
25,37950,920
26,38775,940
27,39600,960
28,40425,980
29,41250,1000
30,42075,1020
31,42900,1040
32,43725,1060
33,44550,1080
34,45375,1100
35,46200,1120
36,47025,1140
37,47850,1160
38,48675,1180
39,49500,1200
40,50325,1220
41,52841,1281
42,54491,1321
43,56141,1361
44,57791,1401
45,59441,1441
46,61091,1481
47,62741,1521
48,64391,1561
49,66041,1601
50,67691,1641
51,69341,1681
52,70991,1721
53,72641,1761
54,74291,1801
55,75941,1841
56,77591,1881
57,79241,1921
58,80891,1961
59,82541,2001
60,84191,2041
61,88401,2143
62,90051,2183
63,91701,2223
64,93351,2263
65,95001,2303
66,96651,2343
67,98301,2383
68,99951,2423
69,101601,2463
70,103251,2503
71,104901,2543
72,106551,2583
73,108201,2623
74,109851,2663
75,111501,2703
76,113151,2743
77,114801,2783
78,116451,2823
79,118101,2863
80,119751,2903
81,125738,3048
82,128213,3108
83,130688,3168
84,133163,3228
85,135638,3288
86,138113,3348
87,140588,3408
88,143063,3468
89,145538,3528
90,148013,3588
91,150488,3648
92,152963,3708
93,155438,3768
94,157913,3828
95,160388,3888
96,162863,3948
97,165338,4008
98,167813,4068
99,170288,4128
100,172763,4188
101,181402,4398
102,183877,4458
103,186352,4518
104,188827,4578
105,191302,4638
106,193777,4698
107,196252,4758
108,198727,4818
109,201202,4878
110,203677,4938
111,206152,4998
112,208627,5058
113,211102,5118
114,213577,5178
115,216052,5238
116,218527,5298
117,221002,5358
118,223477,5418
119,225952,5478
120,228427,5538
121,239848,5814
122,243148,5894
123,246448,5974
124,249748,6054
125,253048,6134
126,256348,6214
127,259648,6294
128,262948,6374
129,266248,6454
130,269548,6534
131,272848,6614
132,276148,6694
133,279448,6774
134,282748,6854
135,286048,6934
136,289348,7014
137,292648,7094
138,295948,7174
139,299248,7254
140,302548,7334
141,317675,7701
142,320975,7781
143,324275,7861
144,327575,7941
145,330875,8021
146,334175,8101
147,337475,8181
148,340775,8261
149,344075,8341
150,347375,8421
151,350675,8501
152,353975,8581
153,357275,8661
154,360575,8741
155,363875,8821
156,367175,8901
157,370475,8981
158,373775,9061
159,377075,9141
160,380375,9221
161,399394,9682
162,403519,9782
163,407644,9882
164,411769,9982
165,415894,10082
166,420019,10182
167,424144,10282
168,428269,10382
169,432394,10482
170,436519,10582
171,440644,10682
172,444769,10782
173,448894,10882
174,453019,10982
175,457144,11082
176,461269,11182
177,465394,11282
178,469519,11382
179,473644,11482
180,477769,11582
181,501657,12161
182,505782,12261
183,509907,12361
184,514032,12461
185,518157,12561
186,522282,12661
187,526407,12761
188,530532,12861
189,534657,12961
190,538782,13061
191,542907,13161
192,547032,13261
193,551157,13361
194,555282,13461
195,559407,13561
196,563532,13661
197,567657,13761
198,571782,13861
199,575907,13961
200,580032,14061
201,609034,14764
202,613984,14884
203,618934,15004
204,623884,15124
205,628834,15244
206,633784,15364
207,638734,15484
208,643684,15604
209,648634,15724
210,653584,15844
211,658534,15964
212,663484,16084
213,668434,16204
214,673384,16324
215,678334,16444
216,683284,16564
217,688234,16684
218,693184,16804
219,698134,16924
220,703084,17044
221,738238,17897
222,743188,18017
223,748138,18137
224,753088,18257
225,758038,18377
226,762988,18497
227,767938,18617
228,772888,18737
229,777838,18857
230,782788,18977
231,787738,19097
232,792688,19217
233,797638,19337
234,802588,19457
235,807538,19577
236,812488,19697
237,817438,19817
238,822388,19937
239,827338,20057
240,832288,20177
241,873903,21186
242,879678,21326
243,885453,21466
244,891228,21606
245,897003,21746
246,902778,21886
247,908553,22026
248,914328,22166
249,920103,22306
250,925878,22446
251,931653,22586
252,937428,22726
253,943203,22866
254,948978,23006
255,954753,23146
256,960528,23286
257,966303,23426
258,972078,23566
259,977853,23706
260,983628,23846
261,1032809,25038
262,1038584,25178
263,1044359,25318
264,1050134,25458
265,1055909,25598
266,1061684,25738
267,1067459,25878
268,1073234,26018
269,1079009,26158
270,1084784,26298
271,1090559,26438
272,1096334,26578
273,1102109,26718
274,1107884,26858
275,1113659,26998
276,1119434,27138
277,1125209,27278
278,1130984,27418
279,1136759,27558
280,1142534,27698
281,1199661,29083
282,1206261,29243
283,1212861,29403
284,1219461,29563
285,1226061,29723
286,1232661,29883
287,1239261,30043
288,1245861,30203
289,1252461,30363
290,1259061,30523
291,1265661,30683
292,1272261,30843
293,1278861,31003
294,1285461,31163
295,1292061,31323
296,1298661,31483
297,1305261,31643
298,1311861,31803
299,1318461,31963
300,1325061,32123
301,1391314,33729
302,1397914,33889
303,1404514,34049
304,1411114,34209
305,1417714,34369
306,1424314,34529
307,1430914,34689
308,1437514,34849
309,1444114,35009
310,1450714,35169
311,1457314,35329
312,1463914,35489
313,1470514,35649
314,1477114,35809
315,1483714,35969
316,1490314,36129
317,1496914,36289
318,1503514,36449
319,1510114,36609
320,1516714,36769
321,1592550,38607
322,1599975,38787
323,1607400,38967
324,1614825,39147
325,1622250,39327
326,1629675,39507
327,1637100,39687
328,1644525,39867
329,1651950,40047
330,1659375,40227
331,1666800,40407
332,1674225,40587
333,1681650,40767
334,1689075,40947
335,1696500,41127
336,1703925,41307
337,1711350,41487
338,1718775,41667
339,1726200,41847
340,1733625,42027
341,1820306,44129
342,1827731,44309
343,1835156,44489
344,1842581,44669
345,1850006,44849
346,1857431,45029
347,1864856,45209
348,1872281,45389
349,1879706,45569
350,1887131,45749
351,1894556,45929
352,1901981,46109
353,1909406,46289
354,1916831,46469
355,1924256,46649
356,1931681,46829
357,1939106,47009
358,1946531,47189
359,1953956,47369
360,1961381,47549
361,2059450,49926
362,2067700,50126
363,2075950,50326
364,2084200,50526
365,2092450,50726
366,2100700,50926
367,2108950,51126
368,2117200,51326
369,2125450,51526
370,2133700,51726
371,2141950,51926
372,2150200,52126
373,2158450,52326
374,2166700,52526
375,2174950,52726
376,2183200,52926
377,2191450,53126
378,2199700,53326
379,2207950,53526
380,2216200,53726
381,2327010,56412
382,2335260,56612
383,2343510,56812
384,2351760,57012
385,2360010,57212
386,2368260,57412
387,2376510,57612
388,2384760,57812
389,2393010,58012
390,2401260,58212
391,2409510,58412
392,2417760,58612
393,2426010,58812
394,2434260,59012
395,2442510,59212
396,2450760,59412
397,2459010,59612
398,2467260,59812
399,2475510,60012
400,2483760,60212
401,2607948,63223
402,2617023,63443
403,2626098,63663
404,2635173,63883
405,2644248,64103
406,2653323,64323
407,2662398,64543
408,2671473,64763
409,2680548,64983
410,2689623,65203
411,2698698,65423
412,2707773,65643
413,2716848,65863
414,2725923,66083
415,2734998,66303
416,2744073,66523
417,2753148,66743
418,2762223,66963
419,2771298,67183
420,2780373,67403
421,2919391,70773
422,2928466,70993
423,2937541,71213
424,2946616,71433
425,2955691,71653
426,2964766,71873
427,2973841,72093
428,2982916,72313
429,2991991,72533
430,3001066,72753
431,3010141,72973
432,3019216,73193
433,3028291,73413
434,3037366,73633
435,3046441,73853
436,3055516,74073
437,3064591,74293
438,3073666,74513
439,3082741,74733
440,3091816,74953
441,3246407,78701
442,3256307,78941
443,3266207,79181
444,3276107,79421
445,3286007,79661
446,3295907,79901
447,3305807,80141
448,3315707,80381
449,3325607,80621
450,3335507,80861
451,3345407,81101
452,3355307,81341
453,3365207,81581
454,3375107,81821
455,3385007,82061
456,3394907,82301
457,3404807,82541
458,3414707,82781
459,3424607,83021
460,3434507,83261
461,3606233,87424
462,3616133,87664
463,3626033,87904
464,3635933,88144
465,3645833,88384
466,3655733,88624
467,3665633,88864
468,3675533,89104
469,3685433,89344
470,3695333,89584
471,3705233,89824
472,3715133,90064
473,3725033,90304
474,3734933,90544
475,3744833,90784
476,3754733,91024
477,3764633,91264
478,3774533,91504
479,3784433,91744
480,3794333,91984
481,3984049,96583
482,3994774,96843
483,4005499,97103
484,4016224,97363
485,4026949,97623
486,4037674,97883
487,4048399,98143
488,4059124,98403
489,4069849,98663
490,4080574,98923
491,4091299,99183
492,4102024,99443
493,4112749,99703
494,4123474,99963
495,4134199,100223
496,4144924,100483
497,4155649,100743
498,4166374,101003
499,4177099,101263
500,4187824,101523
501,4397215,106599
502,4407940,106859
503,4418665,107119
504,4429390,107379
505,4440115,107639
506,4450840,107899
507,4461565,108159
508,4472290,108419
509,4483015,108679
510,4493740,108939
511,4504465,109199
512,4515190,109459
513,4525915,109719
514,4536640,109979
515,4547365,110239
516,4558090,110499
517,4568815,110759
518,4579540,111019
519,4590265,111279
520,4600990,111539
521,4831040,117116
522,4842590,117396
523,4854140,117676
524,4865690,117956
525,4877240,118236
526,4888790,118516
527,4900340,118796
528,4911890,119076
529,4923440,119356
530,4934990,119636
531,4946540,119916
532,4958090,120196
533,4969640,120476
534,4981190,120756
535,4992740,121036
536,5004290,121316
537,5015840,121596
538,5027390,121876
539,5038940,122156
540,5050490,122436
541,5303014,128558
542,5314564,128838
543,5326114,129118
544,5337664,129398
545,5349214,129678
546,5360764,129958
547,5372314,130238
548,5383864,130518
549,5395414,130798
550,5406964,131078
551,5418514,131358
552,5430064,131638
553,5441614,131918
554,5453164,132198
555,5464714,132478
556,5476264,132758
557,5487814,133038
558,5499364,133318
559,5510914,133598
560,5522464,133878
561,5798588,140572
562,5810963,140872
563,5823338,141172
564,5835713,141472
565,5848088,141772
566,5860463,142072
567,5872838,142372
568,5885213,142672
569,5897588,142972
570,5909963,143272
571,5922338,143572
572,5934713,143872
573,5947088,144172
574,5959463,144472
575,5971838,144772
576,5984213,145072
577,5996588,145372
578,6008963,145672
579,6021338,145972
580,6033713,146272
581,6335398,153585
582,6347773,153885
583,6360148,154185
584,6372523,154485
585,6384898,154785
586,6397273,155085
587,6409648,155385
588,6422023,155685
589,6434398,155985
590,6446773,156285
591,6459148,156585
592,6471523,156885
593,6483898,157185
594,6496273,157485
595,6508648,157785
596,6521023,158085
597,6533398,158385
598,6545773,158685
599,6558148,158985
600,6570523,159285
601,6899049,167250
602,6912249,167570
603,6925449,167890
604,6938649,168210
605,6951849,168530
606,6965049,168850
607,6978249,169170
608,6991449,169490
609,7004649,169810
610,7017849,170130
611,7031049,170450
612,7044249,170770
613,7057449,171090
614,7070649,171410
615,7083849,171730
616,7097049,172050
617,7110249,172370
618,7123449,172690
619,7136649,173010
620,7149849,173330
621,7507342,181996
622,7520542,182316
623,7533742,182636
624,7546942,182956
625,7560142,183276
626,7573342,183596
627,7586542,183916
628,7599742,184236
629,7612942,184556
630,7626142,184876
631,7639342,185196
632,7652542,185516
633,7665742,185836
634,7678942,186156
635,7692142,186476
636,7705342,186796
637,7718542,187116
638,7731742,187436
639,7744942,187756
640,7758142,188076
641,8146049,197480
642,8160074,197820
643,8174099,198160
644,8188124,198500
645,8202149,198840
646,8216174,199180
647,8230199,199520
648,8244224,199860
649,8258249,200200
650,8272274,200540
651,8286299,200880
652,8300324,201220
653,8314349,201560
654,8328374,201900
655,8342399,202240
656,8356424,202580
657,8370449,202920
658,8384474,203260
659,8398499,203600
660,8412524,203940
661,8833150,214137
662,8847175,214477
663,8861200,214817
664,8875225,215157
665,8889250,215497
666,8903275,215837
667,8917300,216177
668,8931325,216517
669,8945350,216857
670,8959375,217197
671,8973400,217537
672,8987425,217877
673,9001450,218217
674,9015475,218557
675,9029500,218897
676,9043525,219237
677,9057550,219577
678,9071575,219917
679,9085600,220257
680,9099625,220597
681,9554606,231627
682,9569456,231987
683,9584306,232347
684,9599156,232707
685,9614006,233067
686,9628856,233427
687,9643706,233787
688,9658556,234147
689,9673406,234507
690,9688256,234867
691,9703106,235227
692,9717956,235587
693,9732806,235947
694,9747656,236307
695,9762506,236667
696,9777356,237027
697,9792206,237387
698,9807056,237747
699,9821906,238107
700,9836756,238467
701,10328594,250390
702,10343444,250750
703,10358294,251110
704,10373144,251470
705,10387994,251830
706,10402844,252190
707,10417694,252550
708,10432544,252910
709,10447394,253270
710,10462244,253630
711,10477094,253990
712,10491944,254350
713,10506794,254710
714,10521644,255070
715,10536494,255430
716,10551344,255790
717,10566194,256150
718,10581044,256510
719,10595894,256870
720,10610744,257230
721,11141282,270092
722,11156957,270472
723,11172632,270852
724,11188307,271232
725,11203982,271612
726,11219657,271992
727,11235332,272372
728,11251007,272752
729,11266682,273132
730,11282357,273512
731,11298032,273892
732,11313707,274272
733,11329382,274652
734,11345057,275032
735,11360732,275412
736,11376407,275792
737,11392082,276172
738,11407757,276552
739,11423432,276932
740,11439107,277312
741,12011062,291177
742,12026737,291557
743,12042412,291937
744,12058087,292317
745,12073762,292697
746,12089437,293077
747,12105112,293457
748,12120787,293837
749,12136462,294217
750,12152137,294597
751,12167812,294977
752,12183487,295357
753,12199162,295737
754,12214837,296117
755,12230512,296497
756,12246187,296877
757,12261862,297257
758,12277537,297637
759,12293212,298017
760,12308887,298397
761,12924331,313317
762,12940831,313717
763,12957331,314117
764,12973831,314517
765,12990331,314917
766,13006831,315317
767,13023331,315717
768,13039831,316117
769,13056331,316517
770,13072831,316917
771,13089331,317317
772,13105831,317717
773,13122331,318117
774,13138831,318517
775,13155331,318917
776,13171831,319317
777,13188331,319717
778,13204831,320117
779,13221331,320517
780,13237831,320917
781,13899723,336963
782,13916223,337363
783,13932723,337763
784,13949223,338163
785,13965723,338563
786,13982223,338963
787,13998723,339363
788,14015223,339763
789,14031723,340163
790,14048223,340563
791,14064723,340963
792,14081223,341363
793,14097723,341763
794,14114223,342163
795,14130723,342563
796,14147223,342963
797,14163723,343363
798,14180223,343763
799,14196723,344163
800,14213223,344563
801,14923884,361791
802,14941209,362211
803,14958534,362631
804,14975859,363051
805,14993184,363471
806,15010509,363891
807,15027834,364311
808,15045159,364731
809,15062484,365151
810,15079809,365571
811,15097134,365991
812,15114459,366411
813,15131784,366831
814,15149109,367251
815,15166434,367671
816,15183759,368091
817,15201084,368511
818,15218409,368931
819,15235734,369351
820,15253059,369771
821,16015712,388260
822,16033037,388680
823,16050362,389100
824,16067687,389520
825,16085012,389940
826,16102337,390360
827,16119662,390780
828,16136987,391200
829,16154312,391620
830,16171637,392040
831,16188962,392460
832,16206287,392880
833,16223612,393300
834,16240937,393720
835,16258262,394140
836,16275587,394560
837,16292912,394980
838,16310237,395400
839,16327562,395820
840,16344887,396240
841,17162131,416052
842,17180281,416492
843,17198431,416932
844,17216581,417372
845,17234731,417812
846,17252881,418252
847,17271031,418692
848,17289181,419132
849,17307331,419572
850,17325481,420012
851,17343631,420452
852,17361781,420892
853,17379931,421332
854,17398081,421772
855,17416231,422212
856,17434381,422652
857,17452531,423092
858,17470681,423532
859,17488831,423972
860,17506981,424412
861,18382330,445632
862,18400480,446072
863,18418630,446512
864,18436780,446952
865,18454930,447392
866,18473080,447832
867,18491230,448272
868,18509380,448712
869,18527530,449152
870,18545680,449592
871,18563830,450032
872,18581980,450472
873,18600130,450912
874,18618280,451352
875,18636430,451792
876,18654580,452232
877,18672730,452672
878,18690880,453112
879,18709030,453552
880,18727180,453992
881,19663539,476692
882,19682514,477152
883,19701489,477612
884,19720464,478072
885,19739439,478532
886,19758414,478992
887,19777389,479452
888,19796364,479912
889,19815339,480372
890,19834314,480832
891,19853289,481292
892,19872264,481752
893,19891239,482212
894,19910214,482672
895,19929189,483132
896,19948164,483592
897,19967139,484052
898,19986114,484512
899,20005089,484972
900,20024064,485432
901,21025267,509703
902,21044242,510163
903,21063217,510623
904,21082192,511083
905,21101167,511543
906,21120142,512003
907,21139117,512463
908,21158092,512923
909,21177067,513383
910,21196042,513843
911,21215017,514303
912,21233992,514763
913,21252967,515223
914,21271942,515683
915,21290917,516143
916,21309892,516603
917,21328867,517063
918,21347842,517523
919,21366817,517983
920,21385792,518443
921,22455082,544366
922,22474882,544846
923,22494682,545326
924,22514482,545806
925,22534282,546286
926,22554082,546766
927,22573882,547246
928,22593682,547726
929,22613482,548206
930,22633282,548686
931,22653082,549166
932,22672882,549646
933,22692682,550126
934,22712482,550606
935,22732282,551086
936,22752082,551566
937,22771882,552046
938,22791682,552526
939,22811482,553006
940,22831282,553486
941,23972846,581160
942,23992646,581640
943,24012446,582120
944,24032246,582600
945,24052046,583080
946,24071846,583560
947,24091646,584040
948,24111446,584520
949,24131246,585000
950,24151046,585480
951,24170846,585960
952,24190646,586440
953,24210446,586920
