Raid,Server,Union Rank,Union Name,Union ID,Step Number,Step Name,Weakness,Union Hit Order,UTC,Raid Lv,Team Lv,Player Name,Player ID,Team 1 Name,Team 1 LB,Team 2 Name,Team 2 LB,Team 3 Name,Team 3 LB,Team 4 Name,Team 4 LB,Team 5 Name,Team 5 LB,Team (Name+LB),Damage,Kill Hit
40,NA,1,SCARLET,4,1,Mace,Wind,1,05-16 07:01,3,861,IAMF2P,3172,Nayuta,LB11,Liberalio,LB11,Asuka: WILLE,LB11,Little Mermaid,LB10,Privaty,LB11,"Nayuta LB11, Liberalio LB11, Asuka: WILLE LB11, Little Mermaid LB10, Privaty LB11",66741473334,Yes
40,NA,1,SCARLET,4,1,Mace,Wind,2,05-16 06:53,3,901,PRINCE,1483030,Nayuta,LB10,Liberalio,LB11,Asuka: WILLE,LB11,Velvet,LB01,Little Mermaid,LB09,"Nayuta LB10, Liberalio LB11, Asuka: WILLE LB11, Velvet LB01, Little Mermaid LB09",85850919187,No
40,NA,1,SCARLET,4,1,Mace,Wind,3,05-16 06:48,3,1063,ROMARIEL,2897469,Nayuta,LB11,Liberalio,LB11,Little Mermaid,LB11,Asuka: WILLE,LB11,Privaty,LB11,"Nayuta LB11, Liberalio LB11, Little Mermaid LB11, Asuka: WILLE LB11, Privaty LB11",139852903229,No
40,NA,1,SCARLET,4,1,Mace,Wind,4,05-16 03:02,2,861,TAMAGO,486934,Nayuta,LB02,Scarlet: Black Shadow,LB11,Liberalio,LB04,Velvet,LB01,Little Mermaid,LB05,"Nayuta LB02, Scarlet: Black Shadow LB11, Liberalio LB04, Velvet LB01, Little Mermaid LB05",60228402965,Yes
40,NA,1,SCARLET,4,1,Mace,Wind,5,05-16 02:44,2,926,LOGIC,3935420,Nayuta,LB11,Asuka: WILLE,LB11,Liberalio,LB11,Velvet,LB07,Little Mermaid,LB11,"Nayuta LB11, Asuka: WILLE LB11, Liberalio LB11, Velvet LB07, Little Mermaid LB11",89556015835,No
40,NA,1,SCARLET,4,1,Mace,Wind,6,05-16 01:26,1,925,SCARLET,6502,Nayuta,LB11,Scarlet: Black Shadow,LB11,Liberalio,LB11,Velvet,LB07,Little Mermaid,LB09,"Nayuta LB11, Scarlet: Black Shadow LB11, Liberalio LB11, Velvet LB07, Little Mermaid LB09",99856279200,Yes
40,NA,2,極楽浄土,969,1,Mace,Wind,1,05-16 07:07,3,782,KMOYUW69,1673446,Liberalio,LB11,Nayuta,LB11,Little Mermaid,LB07,Scarlet: Black Shadow,LB11,Velvet,LB03,"Liberalio LB11, Nayuta LB11, Little Mermaid LB07, Scarlet: Black Shadow LB11, Velvet LB03",54185231263,Yes
40,NA,2,極楽浄土,969,1,Mace,Wind,2,05-16 06:57,3,801,DORO的阁下,13315,Nayuta,LB02,Liberalio,LB08,Little Mermaid,LB04,Scarlet: Black Shadow,LB11,Mast: Romantic Maid,LB02,"Nayuta LB02, Liberalio LB08, Little Mermaid LB04, Scarlet: Black Shadow LB11, Mast: Romantic Maid LB02",53041773723,No
40,NA,2,極楽浄土,969,1,Mace,Wind,3,05-16 06:48,3,808,魔法少女小鱼,192067,Liberalio,LB11,Nayuta,LB10,Little Mermaid,LB11,Scarlet: Black Shadow,LB11,Velvet,LB01,"Liberalio LB11, Nayuta LB10, Little Mermaid LB11, Scarlet: Black Shadow LB11, Velvet LB01",60743208454,No
40,NA,2,極楽浄土,969,1,Mace,Wind,4,05-16 06:45,3,1030,MASHIRO,570494,Nayuta,LB11,Crown,LB11,Little Mermaid,LB11,Rei Ayanami (Tentative Name),LB11,Asuka: WILLE,LB11,"Nayuta LB11, Crown LB11, Little Mermaid LB11, Rei Ayanami (Tentative Name) LB11, Asuka: WILLE LB11",124475082310,No
40,NA,2,極楽浄土,969,1,Mace,Wind,5,05-16 00:32,2,901,BYACE,16932,Liberalio,LB04,Nayuta,LB05,Little Mermaid,LB02,Scarlet: Black Shadow,LB11,Mast: Romantic Maid,LB10,"Liberalio LB04, Nayuta LB05, Little Mermaid LB02, Scarlet: Black Shadow LB11, Mast: Romantic Maid LB10",71039172003,Yes
40,NA,2,極楽浄土,969,1,Mace,Wind,6,05-16 00:24,2,903,坂木SAKAKI,126167,Liberalio,LB11,Nayuta,LB07,Little Mermaid,LB05,Scarlet: Black Shadow,LB11,Velvet,LB01,"Liberalio LB11, Nayuta LB07, Little Mermaid LB05, Scarlet: Black Shadow LB11, Velvet LB01",78745246797,No
40,NA,2,極楽浄土,969,1,Mace,Wind,7,05-15 21:37,1,1030,MASHIRO,570494,Liberalio,LB11,Volume,LB11,Anchor: Innocent Maid,LB11,Scarlet: Black Shadow,LB11,Mast: Romantic Maid,LB11,"Liberalio LB11, Volume LB11, Anchor: Innocent Maid LB11, Scarlet: Black Shadow LB11, Mast: Romantic Maid LB11",99856279200,Yes
